"","cluster","Avg. SIMCE Lang","Avg. SIMCE Math","Public","SEP status","% Priority Students","&#916; Obs-Pred D1","&#916; Obs-Pred D2","&#916; Obs-Pred D9","&#916; Obs-Pred D10"
"1295","Cluster 1
Increase att",231,217,0,1,0.612069,0.0900583437135449,0.219268702638302,0.00314293796600518,0.0309991606744108
"1296","Cluster 1
Increase att",247,236,0,1,0.612529,0.175470289679753,0.105014820070296,0.0764167933254432,0.00760992495436363
"1297","Cluster 1
Increase att",248,230,0,1,0.803279,0.0913907861630067,0.0868824426561019,0.106276286719598,0.0340430004747945
"1298","Cluster 1
Increase att",255,235,0,1,0.59507,0.0787351875998282,0.0672544200066223,0.0120090564659895,0.0237263979339688
"1299","Cluster 1
Increase att",263,270,0,1,0.624211,0.189252186931101,0.0869062792520147,-0.0305765760704855,0.0568117444775338
"1300","Cluster 2
Lower att (bottom)",244,225,0,1,0.681159,-0.227308448829127,0.0877999717734341,0.137268993358818,0.0632344368817074
"1301","Cluster 2
Lower att (bottom)",216,260,0,1,0.75969,-0.183946403561423,-0.183929133789679,-0.00755037958861537,0.119838218181986
"1302","Cluster 1
Increase att",274,281,0,1,0.52459,0.0941455450339655,0.0669147074666508,0.0318766323062349,0.0388103155830229
"1303","Cluster 1
Increase att",247,251,0,1,0.439834,-0.118678806119611,0.104890317480657,0.039351630639308,0.000317023547715345
"1304","Cluster 1
Increase att",220,228,1,1,0.510345,-0.0838082517102865,0.277284279601908,0.306491698287244,-0.0823498898356365
"1305","Cluster 2
Lower att (bottom)",252,263,1,1,0.61811,0.147508000528061,-0.262693612858465,0.0388581562226924,0.00531433932616976
"1306","Cluster 1
Increase att",226,212,1,1,0.625874,0.12248792046207,0.0714126557070256,0.135566249636666,0.113871189739718
"1307","Cluster 1
Increase att",249,230,1,1,0.574163,-0.736468062460288,0.175743034597671,0.0989780215853544,0.163291996608947
"1308","Cluster 2
Lower att (bottom)",272,238,1,1,0.600877,-0.296975267770402,-0.141183602499997,0.147333078784963,0.0537083528460434
"1309","Cluster 1
Increase att",210,191,1,1,0.765472,-0.137737010765387,0.132689755691592,0.0524253575611706,0.0566526698420773
"1310","Cluster 1
Increase att",239,219,1,1,0.445344,0.200327882380995,0.0863818326768983,0.0459198422258311,0.0337472509304667
"1311","Cluster 2
Lower att (bottom)",233,227,1,1,0.747706,-0.0412288855189713,-0.39640150376241,0.0265561409345246,0.117645008450729
"1312","Cluster 2
Lower att (bottom)",232,222,1,1,0.562112,0.235927334846854,-0.236419856770578,0.041343141685935,-0.229387416197828
"1313","Cluster 2
Lower att (bottom)",229,237,1,1,0.748201,0.157086350082517,0.259726923980786,-0.471625447248817,0.0129262611290156
"1314","Cluster 1
Increase att",222,200,1,1,0.693431,0.0534307826206408,0.0626291287135103,0.142587654707671,0.0927307122045395
"1315","Cluster 1
Increase att",231,227,1,1,0.745763,-0.0117858772747415,0.188305465586366,0.104351043085049,0.140711426722801
"1316","Cluster 1
Increase att",269,253,1,1,0.722741,-0.0872197288901575,-0.166609801335365,0.0246518640391127,-0.000766547838682019
"1317","Cluster 1
Increase att",216,195,1,1,0.761062,-0.361703524189157,0.160008145312216,0.00166177589054395,0.050514301038199
"1318","Cluster 1
Increase att",231,223,1,1,0.712598,0.110602189913871,-0.240929333943906,0.0671065093155383,-0.000223526701216725
"1319","Cluster 2
Lower att (bottom)",237,217,1,1,0.783186,-0.544538150958066,-0.673918614358089,0.0497013742785363,0.0133407928786197
"1320","Cluster 1
Increase att",240,229,1,1,0.743697,0.111763320881596,0.0840204391169928,0.0302270967287069,0.0591880245856861
"1321","Cluster 1
Increase att",249,263,1,1,0.740458,0.0302759347424392,0.0858432142341674,0.0327877708703744,0.00205704085726477
"1322","Cluster 2
Lower att (bottom)",215,217,1,1,0.707084,-0.0314071053241838,-0.240698433766016,0.0560800776348935,0.0850302661794458
"1323","Cluster 1
Increase att",223,212,1,1,0.707547,-0.107425444676384,0.0986628723878713,0.0253888108606871,0.0104356964129817
"1324","Cluster 1
Increase att",260,235,1,1,0.685864,0.115301174000978,-0.432264397324144,0.0682472392044581,0.0345411263566576
"1325","Cluster 1
Increase att",225,206,1,1,0.700935,0.137896680761558,0.133146416713133,0.0585477556252897,0.00755372706442836
"1326","Cluster 2
Lower att (bottom)",246,224,1,1,0.647273,-0.147087238821576,-0.195892678994361,0.0795151271830556,0.0304350449113235
"1327","Cluster 1
Increase att",262,245,1,1,0.624535,-0.163708597286087,-0.24966816687435,0.0668946844939426,0.110227250947249
"1328","Cluster 2
Lower att (bottom)",232,223,1,1,0.716418,-0.308543892465298,0.131644443639201,0.037874782416867,0.193859332081789
"1329","Cluster 1
Increase att",247,224,1,1,0.747405,-0.33210697758917,0.124717561881129,-0.211992378831313,0.065971679406018
"1330","Cluster 1
Increase att",210,232,1,1,0.701183,-0.000739912852470326,0.155507710330485,0.0854185553575399,0.0810392810716902
"1331","Cluster 1
Increase att",240,229,1,1,0.777778,0.329285643438401,0.18851188987412,0.0521927664541688,0.00122778346431496
"1332","Cluster 1
Increase att",214,189,1,1,0.75089,0.0840994346987937,-0.101776526362003,0.059537787227707,0.112422552422069
"1333","Cluster 1
Increase att",238,230,0,1,0.703791,0.177687990341911,-0.0954721490677904,-0.0948075313122639,0.0364480672396271
"1334","Cluster 1
Increase att",294,300,0,1,0.3456,0.0782591656302599,0.065943344884734,0.0302727432387485,0.00948641765797476
"1335","Cluster 1
Increase att",287,272,0,1,0.319328,-0.0125402235135028,0.0602904366580796,0.0757432242914461,0.0171358617355249
"1336","Cluster 1
Increase att",253,241,0,1,0.224719,0.0820077902489725,-0.0410548331372479,0.0336079895869097,0.0393055696315858
"1337","Cluster 1
Increase att",270,256,0,0,0.132394,0.148937018474446,0.0903890145577825,-0.0112937460835643,0.0535751381970759
"1338","Cluster 1
Increase att",286,292,0,0,0.077037,-0.0319181893799937,0.0536346714324981,0.0757287256277127,0.0285447697665974
"1339","Cluster 1
Increase att",275,262,0,0,0.147903,-0.0861219661562761,0.06514320502766,0.00465216729924289,0.049074100270305
"1340","Cluster 1
Increase att",273,246,0,1,0.427152,0.0861926400908215,0.117611579790256,0.0609329567976576,-0.322895789500589
"1341","Cluster 1
Increase att",267,277,0,1,0.581121,-0.277389128347771,0.0422692831326035,0.0430840532657317,0.0376351000080417
"1342","Cluster 1
Increase att",255,267,0,1,0.662009,0.0242946532848444,-0.0738310692292522,0.0434640911506133,0.0608457030120587
"1343","Cluster 1
Increase att",249,243,0,1,0.54224,-0.137922651804432,-0.090198312308194,0.0478482129264006,0.0943436145163632
"1344","Cluster 2
Lower att (bottom)",247,238,0,1,0.42439,-0.234744765708829,-0.120048211946897,0.0817616043415127,-0.0104956985775313
"1345","Cluster 1
Increase att",239,208,0,1,0.52349,0.0927485044438054,0.150037442715064,0.19461748778101,0.00583516799369876
"1346","Cluster 1
Increase att",265,244,0,1,0.473233,-0.201933359228617,-0.0711293857349317,0.0447493002292563,0.0782612708247437
"1347","Cluster 1
Increase att",272,254,0,1,0.335385,-0.200290715314208,0.0300564390957816,0.0437146167071965,0.032791446847668
"1348","Cluster 1
Increase att",274,289,0,1,0.455951,0.000644561410385602,0.0126381722970594,0.0619751509612869,0.0593471846900619
"1349","Cluster 1
Increase att",289,298,0,1,0.502104,0.0923134917324377,-0.0342799511712865,0.0372913504828528,0.0395341280330138
"1350","Cluster 2
Lower att (bottom)",258,248,0,1,0.559557,0.0767908179159235,-0.218491420270376,0.0320957718273089,-0.249279004499812
"1351","Cluster 2
Lower att (bottom)",261,244,0,1,0.4273,-0.485845791803649,-0.0963197956283374,-0.153810061853137,0.0608176459320962
"1352","Cluster 1
Increase att",260,241,0,1,0.581395,-0.375630272417398,0.105493927612343,0.0575717875182891,0.0317592005239455
"1353","Cluster 1
Increase att",263,267,0,1,0.439189,0.12271391628663,0.066343193917167,0.0487662016233545,0.10016968648142
"1354","Cluster 2
Lower att (bottom)",242,236,0,1,0.496094,0.0254517306215419,-0.396239545301323,0.0441936996169431,0.0599900068215847
"1355","Cluster 2
Lower att (bottom)",245,233,0,1,0.56383,-0.581001470091054,-0.689786655103847,0.0353213240245026,0.000116706498181629
"1356","Cluster 1
Increase att",270,271,0,1,0.544592,0.118144257186651,0.0276948153017736,0.0516245262272697,0.047098110918834
"1357","Cluster 1
Increase att",273,287,0,1,0.526353,-0.0810176243727139,0.0933752973697731,-0.00772976068195674,0.0576068358599139
"1358","Cluster 1
Increase att",267,261,0,0,0.474359,0.0990002025845111,-0.189479340397666,0.0065778091918155,0.017995766744908
"1359","Cluster 1
Increase att",257,253,0,1,0.467354,0.0771017878533632,0.0384981338499955,0.0672062783835219,0.0234238706390772
"1360","Cluster 1
Increase att",265,252,0,1,0.515593,0.0612170253648708,-0.104104295542361,0.0479251264470704,0.0983155563328868
"1361","Cluster 1
Increase att",289,266,0,0,0.285714,0.108052138255357,0.109451279501547,0.0707581708619771,0.0973342358767574
"1362","Cluster 1
Increase att",275,263,0,0,0.330435,0.0935673883000541,-0.0982714839444068,0.0848589239339841,0.0284857045380591
"1363","Cluster 1
Increase att",230,240,0,1,0.54071,0.0332447655173541,0.0128268916826683,0.0170098159385081,0.0443200934852742
"1364","Cluster 2
Lower att (bottom)",209,219,0,0,0.513369,-0.129622760933825,-0.242399205604361,-0.0118283784305078,-0.0055303020213664
"1365","Cluster 1
Increase att",255,275,0,1,0.715799,0.184585280126911,0.161603451292396,0.0699631422876174,0.0757335528190064
"1366","Cluster 1
Increase att",243,243,0,1,0.702564,0.125647828479612,0.0805541370463312,-0.0722431858999149,0.0776452020570786
"1367","Cluster 1
Increase att",259,282,0,1,0.673432,0.122350678182264,-0.113533644262286,0.0551647761538366,0.130066109292229
"1368","Cluster 1
Increase att",287,305,0,1,0.496263,-0.287825047460236,0.0894570756358024,0.0661383745244406,0.0317540336721378
"1369","Cluster 1
Increase att",253,258,0,1,0.654791,0.0326420363911977,-0.155522111780247,0.0357418684934041,0.0161072126395218
"1370","Cluster 1
Increase att",230,211,0,1,0.743363,0.558784220356004,0.495157028682281,0.00636129437135857,-0.0000108242156433569
"1371","Cluster 1
Increase att",278,265,0,0,0.31681,0.0127827820378816,0.0461379282445432,0.0640604258277438,0.0589161139652457
"1372","Cluster 1
Increase att",203,195,0,1,0.721519,-0.188219167685775,-0.00433464575540188,-0.0394013576105863,0.0956301452396858
"1373","Cluster 1
Increase att",261,269,0,1,0.38785,-0.0418553565565868,0.056593271322704,0.0212919288387318,0.0569685794417762
"1374","Cluster 1
Increase att",233,241,1,1,0.613861,-0.223358795558999,0.255702010214782,0.0760564931556835,0.0398587755589923
"1375","Cluster 2
Lower att (bottom)",289,247,1,1,0.421212,-0.379804449260249,-0.672590952525516,0.0604051435623573,0.212984264249206
"1376","Cluster 1
Increase att",222,236,1,1,0.588933,-0.145373973198924,0.183879460336642,-0.1719255262272,0.0580724755193848
"1377","Cluster 1
Increase att",263,262,1,1,0.663968,0.362458066791763,0.200762835377778,0.0903559868297825,0.138019893354894
"1378","Cluster 1
Increase att",235,228,1,1,0.486486,0.154493566468114,0.0204228158640616,0.16294567002913,0.0395655713698579
"1379","Cluster 2
Lower att (bottom)",223,219,1,1,0.763158,-0.0373430629356947,-0.267286968547784,0.0316239798759548,0.00124690871845401
"1380","Cluster 1
Increase att",280,277,1,1,0.613971,0.248192253514073,0.0893196801780693,0.0676115416481877,0.0247941980660347
"1381","Cluster 1
Increase att",239,253,1,1,0.541528,-0.181250632543099,0.0834699901619773,0.0564720658740219,0.0830921000859132
"1382","Cluster 1
Increase att",253,239,1,1,0.450526,0.212276422909199,0.0819945794834736,0.108035251688225,-0.0925941591401495
"1383","Cluster 1
Increase att",230,228,1,1,0.704301,0.161933804039721,0.248790511504647,0.00775286993364455,0.0887482465071592
"1384","Cluster 1
Increase att",234,238,1,1,0.550152,-0.262254572259324,0.13544660368483,0.0151235330552446,0.0550038412208014
"1385","Cluster 1
Increase att",272,265,1,1,0.471816,0.0778400424355604,-0.0272925092490153,0.0666276754974159,0.0914255316788294
"1386","Cluster 1
Increase att",226,237,1,1,0.664908,-0.103102848630989,-0.00549815037506329,0.0129524667981274,0.100066534633549
"1387","Cluster 1
Increase att",274,257,1,1,0.458861,-0.197525626378366,0.0328827864153312,0.0608768995351014,0.0459094755092111
"1388","Cluster 1
Increase att",247,237,1,1,0.690763,0.192060913920787,0.11425832296584,0.124229597741292,-0.241640294298367
"1389","Cluster 1
Increase att",258,268,1,1,0.557789,0.161578339042654,0.0937323717807554,0.0283713966835233,0.0234214463671396
"1390","Cluster 2
Lower att (bottom)",246,232,1,1,0.54371,-0.393364174073255,-0.234716188212201,0.0604719950351016,0.0957466503377979
"1391","Cluster 2
Lower att (bottom)",227,224,1,1,0.601643,-0.523348962601119,0.0166567314248596,0.0482639547574205,0.0517327170162027
"1392","Cluster 1
Increase att",254,244,1,1,0.549894,0.206074785983457,0.0654037082731331,0.0507944426200283,-0.0979431400267196
"1393","Cluster 1
Increase att",255,259,1,1,0.578059,0.0443828863319023,0.0982220339003991,0.107388458236665,0.0472982564657508
"1394","Cluster 1
Increase att",225,214,1,1,0.693811,0.183603899394787,0.218596979215909,0.156326292239407,0.00411821288544567
"1395","Cluster 1
Increase att",276,267,1,1,0.341317,0.107934283961781,0.0900813079362247,0.0581157609354014,0.0360729199381625
"1396","Cluster 1
Increase att",260,244,1,1,0.618343,-0.0490317277615672,0.15427416759282,0.167014522448889,0.0378542693541328
"1397","Cluster 1
Increase att",229,218,1,1,0.639723,-0.0306966026136267,0.0753857737970975,0.0182753556810364,0.0620412060130749
"1398","Cluster 2
Lower att (bottom)",266,265,1,1,0.325926,0.0970708441640753,-0.192265101613585,-0.0830916601049686,-0.0907381157160824
"1399","Cluster 1
Increase att",255,249,1,1,0.371642,-0.00968746689121736,0.0491733009985851,-0.0138941557104042,0.113081894656726
"1400","Cluster 1
Increase att",245,257,1,1,0.442623,0.0398812898835548,0.17502929381319,0.00325628304110415,-0.166130918476429
"1401","Cluster 1
Increase att",245,236,0,1,0.27668,0.112305775248898,0.154867647705871,0.105691602667246,0.0372540801686974
"1402","Cluster 1
Increase att",275,281,0,0,0.296355,-0.00961189408995478,-0.0283293998346827,0.0480167567682391,0.0349637453261512
"1403","Cluster 2
Lower att (bottom)",237,237,0,0,0.373457,-0.0416717657427617,-0.0173359661975747,-0.206252037235069,0.103336890676167
"1404","Cluster 2
Lower att (bottom)",293,301,0,0,0.051975,-0.524085104483357,0.0431922701742717,0.01686253473288,0.0127604773681903
"1405","Cluster 1
Increase att",259,252,0,1,0.444375,0.1140682735038,0.0128659064355823,0.0674048536246894,0.00237867313770534
"1406","Cluster 2
Lower att (bottom)",265,250,0,1,0.384906,-0.0167700201747352,0.0306252916413219,-0.217292931083612,0.000587334113679838
"1407","Cluster 1
Increase att",281,267,0,1,0.259831,0.0689428299292241,0.0575342142743454,0.0376081290512709,0.011429633075569
"1408","Cluster 1
Increase att",282,253,0,1,0.402852,0.0589319677724474,0.0430078146606017,0.0490452906065988,0.0744238847249614
"1409","Cluster 1
Increase att",239,232,0,1,0.471111,0.131829644656484,0.0345650983805548,-0.0165866277180009,0.0690561676849087
"1410","Cluster 1
Increase att",260,254,0,1,0.563447,0.0714916624929016,0.00430710900035214,0.0905433877461518,0.039283192398455
"1411","Cluster 1
Increase att",282,268,0,1,0.179048,0.085607444540415,-0.0331037396653949,-0.079744572166245,0.035220868972006
"1412","Cluster 2
Lower att (bottom)",275,267,0,1,0.294479,-1.06023534572722,0.0296964266611589,0.0277846594422617,0.028175763542161
"1413","Cluster 1
Increase att",287,291,0,1,0.164341,-0.142560481583564,0.0939093538537396,0.0839007673955852,0.0679718144926542
"1414","Cluster 1
Increase att",295,294,0,0,0.063559,-0.172226629771482,-0.0270098655040237,0.0320947869494224,0.0743390493107715
"1415","Cluster 1
Increase att",269,241,0,1,0.286104,0.139013119377245,0.0524291544455344,0.0331339717883312,0.0524120198972927
"1416","Cluster 2
Lower att (bottom)",246,266,0,1,0.496667,-0.35462843968726,0.0691333163399138,0.155201517382672,-0.225983609736188
"1417","Cluster 2
Lower att (bottom)",299,290,0,0,0.103383,-0.0353549168938763,-0.164431028628094,-0.107752174788226,0.0553671336601569
"1418","Cluster 1
Increase att",266,261,0,1,0.604061,-0.0255883035593759,0.0716121135324495,0.0562950906628475,0.0408311223462021
"1419","Cluster 1
Increase att",258,255,0,1,0.205637,0.0886612858903616,0.0850290829639702,0.0553026481202367,0.0280573787951284
"1420","Cluster 1
Increase att",291,283,0,0,0.092593,0.057676080097343,0.0626345171878395,0.0534126927063796,0.0623461579947623
"1421","Cluster 1
Increase att",250,249,0,1,0.604762,0.175407689248873,0.117530897673879,0.0409619611864485,0.116800083823119
"1422","Cluster 1
Increase att",297,293,0,1,0.201031,0.0462344614485362,0.0549810711644581,0.0133778867764514,0.0560582395494921
"1423","Cluster 1
Increase att",280,274,0,1,0.226205,-0.00154513095775177,0.0631695243473153,0.0174978779256358,0.0324345699974
"1424","Cluster 1
Increase att",252,240,0,1,0.421384,-0.266116697434236,0.0924389691024023,0.216568263566976,0.0956922825059137
"1425","Cluster 2
Lower att (bottom)",269,267,0,1,0.439394,0.0660649164026783,-0.262182581542687,0.0840124011256618,-0.163864250316694
"1426","Cluster 2
Lower att (bottom)",257,245,0,1,0.252459,-0.433208320292223,0.123110442668994,0.0934407065062645,-0.33140770437861
"1427","Cluster 2
Lower att (bottom)",257,248,0,1,0.429429,-0.380512752251094,-0.383274595335326,0.0212620479774466,0.0229547655100714
"1428","Cluster 1
Increase att",251,247,0,1,0.44111,0.0149148571271304,0.047364373409207,-0.0108662266949772,0.0326604349043643
"1429","Cluster 1
Increase att",281,270,0,0,0.120482,0.0570715972959275,0.0609885677793671,0.0738070237524608,-0.294231575593213
"1430","Cluster 1
Increase att",320,318,0,0,0.067757,0.0455782857955118,-0.247816186098829,0.0739696245334159,-0.00325856832116012
